Id,SalePrice
1993,206763.925106
1994,253274.180909
1995,188483.042479
1996,269948.123611
1997,309623.399488
1998,344022.673543
1999,277856.839449
2000,298132.900952
2001,267949.381436
2002,249159.322096
2003,266105.896888
2004,266534.050188
2005,244559.960052
2006,220444.061972
2007,249469.143062
2008,208688.100602
2009,198458.566069
2010,204422.229671
2011,150635.555397
2012,192685.046833
2013,192781.692061
2014,193592.365302
2015,206499.477983
2016,192417.95425
2017,204310.112275
2018,145456.930864
2019,140044.745919
2020,106221.79421
2021,120501.043884
2022,180625.149328
2023,150594.998798
2024,291321.121587
2025,361273.071971
2026,187952.458091
2027,160624.295006
2028,161315.445104
2029,138977.949501
2030,267437.928082
2031,239878.658207
2032,255227.137175
2033,261721.582074
2034,162825.24906
2035,205400.771238
2036,178648.445679
2037,175122.390815
2038,283198.270439
2039,203366.168843
2040,320711.450966
2041,273409.815139
2042,219565.989177
2043,161573.591872
2044,184207.79505
2045,207477.162984
2046,134710.712187
2047,131087.143743
2048,137616.279554
2049,138962.254178
2050,164583.304351
2051,121606.008485
2052,130712.907581
2053,148171.812911
2054,111002.144881
2055,148936.272926
2056,153311.453315
2057,130760.685748
2058,229827.544906
2059,154337.17829
2060,161097.551558
2061,177951.593643
2062,133939.666226
2063,137518.162693
2064,126224.666583
2065,118148.985862
2066,190745.954277
2067,156075.226926
2068,144429.260597
2069,94254.1587567
2070,112719.906969
2071,122098.83279
2072,141766.232529
2073,139303.346507
2074,170174.237192
2075,138088.176964
2076,129090.917056
2077,144426.790041
2078,126384.807135
2079,133491.516863
2080,115884.589439
2081,123680.208775
2082,122436.042648
2083,130568.691263
2084,120781.928205
2085,132726.936823
2086,125991.957513
2087,117865.743708
2088,103536.305327
2089,104589.977105
2090,134383.845239
2091,109801.932171
2092,121857.525428
2093,136183.24901
2094,150603.36537
2095,142039.340643
2096,100708.301872
2097,106110.061529
2098,135125.270786
2099,93223.999722
2100,110035.556611
2101,107855.007662
2102,130741.371518
2103,110146.545466
2104,142685.441382
2105,131640.196969
2106,92965.6142232
2107,201114.61802
2108,108588.985251
2109,111742.283262
2110,140195.246436
2111,146888.58332
2112,145342.380467
2113,114346.142727
2114,115238.174574
2115,152393.146147
2116,135977.748925
2117,133043.008338
2118,130119.976596
2119,119112.073586
2120,129124.567422
2121,97226.4602977
2122,111554.105696
2123,96571.8265583
2124,176410.459739
2125,149081.737277
2126,151011.775708
2127,147314.091592
2128,139984.644734
2129,124484.136273
2130,122769.427744
2131,177802.158478
2132,113649.177979
2133,123023.676877
2134,137511.537948
2135,107996.861708
2136,86611.4601891
2137,125985.484621
2138,136681.934848
2139,146641.628605
2140,140327.619826
2141,148877.699035
2142,134572.649076
2143,134897.75565
2144,128560.307051
2145,143902.931072
2146,157352.025206
2147,181702.378741
2148,120671.017868
2149,146617.732623
2150,205628.792279
2151,142982.885758
2152,162504.44971
2153,171952.338291
2154,114422.658165
2155,132332.182072
2156,307595.131901
2157,254021.945243
2158,265711.440117
2159,245301.5285
2160,207878.75509
2161,245046.297156
2162,374526.173274
2163,332698.903842
2164,244624.794135
2165,188202.76
2166,141213.382901
2167,231292.209399
2168,194329.991032
2169,202727.498805
2170,220223.634554
2171,144185.393108
2172,135131.457541
2173,154048.644653
2174,261530.798092
2175,288518.897114
2176,315424.394033
2177,268472.369973
2178,235961.325417
2179,161845.763202
2180,205971.29657
2181,198838.068263
2182,217400.336637
2183,203140.689637
2184,126503.401412
2185,139828.743866
2186,134435.045894
2187,150352.951386
2188,153602.77131
2189,231762.726741
2190,87408.9657016
2191,89161.6654402
2192,99076.2945316
2193,120309.502818
2194,102834.50316
2195,125663.719804
2196,126324.283768
2197,115554.183383
2198,170656.804436
2199,166875.199825
2200,141483.009295
2201,137392.703688
2202,180253.432173
2203,174588.318913
2204,197587.65872
2205,132075.77039
2206,143774.940522
2207,215616.143423
2208,246203.542119
2209,223670.709251
2210,128742.359545
2211,110617.612966
2212,113024.192607
2213,110964.847624
2214,140722.353343
2215,112458.406454
2216,158977.07009
2217,81495.69393
2218,101748.682902
2219,96101.4585669
2220,99856.6100439
2221,322933.034453
2222,304159.332587
2223,280391.36185
2224,215188.31185
2225,136304.951072
2226,193869.843589
2227,208124.616904
2228,274513.575076
2229,282753.917752
2230,146983.584851
2231,239105.462388
2232,178730.594464
2233,203563.126671
2234,258384.707832
2235,234809.669739
2236,308818.557199
2237,339095.270632
2238,180634.174836
2239,125312.207189
2240,166457.19212
2241,146415.701551
2242,128006.849656
2243,142125.400452
2244,119339.621125
2245,128726.166654
2246,148373.309509
2247,116973.997366
2248,127164.943598
2249,132571.207376
2250,131644.97968
2251,147099.597038
2252,173587.809907
2253,184737.184442
2254,176809.88976
2255,178487.393899
2256,178871.06122
2257,216484.135163
2258,171127.679651
2259,176015.512402
2260,153119.870867
2261,182341.868023
2262,239773.277015
2263,361730.453052
2264,386602.910343
2265,150460.736789
2266,303697.591209
2267,395557.308765
2268,369193.008628
2269,146100.912577
2270,204290.86953
2271,233549.457161
2272,212741.003783
2273,166431.704963
2274,183737.33984
2275,169753.220317
2276,191496.082312
2277,187902.652026
2278,127797.63773
2279,140984.129351
2280,125281.873029
2281,194601.381178
2282,214215.031319
2283,112931.680796
2284,122838.102503
2285,140175.440242
2286,118899.501502
2287,346939.713309
2288,281319.777554
2289,350099.606694
2290,427230.309879
2291,330043.385209
2292,390554.827184
2293,415402.249729
2294,395268.932948
2295,402460.480793
2296,279452.213199
2297,317420.720824
2298,337055.827338
2299,376617.971388
2300,322800.742086
2301,292274.334693
2302,234786.573548
2303,237325.447683
2304,239249.46303
2305,197583.908851
2306,201080.556337
2307,201814.787934
2308,233101.82906
2309,273481.096811
2310,228005.664877
2311,225909.298236
2312,190083.144187
2313,204610.635522
2314,183090.09964
2315,203115.392497
2316,211976.286511
2317,181193.119276
2318,187057.46202
2319,190846.494613
2320,193781.7666
2321,251526.613275
2322,208173.983598
2323,201672.248332
2324,206217.393107
2325,228337.432071
2326,209182.271705
2327,239636.614994
2328,247888.497941
2329,191880.320299
2330,182791.945303
2331,371361.981346
2332,391876.42404
2333,314137.340586
2334,271976.340934
2335,298158.107231
2336,315104.646391
2337,198529.027991
2338,267028.254834
2339,231199.805659
2340,376340.869141
2341,225658.039236
2342,217358.742924
2343,228722.581558
2344,228476.367071
2345,232049.633213
2346,212749.998707
2347,201754.181757
2348,225272.656436
2349,178338.54245
2350,297856.593266
2351,263000.468433
2352,256554.644739
2353,268695.208
2354,138810.915919
2355,163795.151312
2356,169137.530222
2357,200737.256467
2358,207703.509436
2359,156869.252846
2360,119293.494284
2361,126249.130933
2362,281703.442051
2363,137875.317975
2364,175410.123404
2365,227162.775365
2366,200417.805425
2367,213088.051053
2368,221399.223309
2369,212217.749454
2370,149205.849782
2371,166463.168812
2372,174731.662638
2373,255313.536511
2374,312515.570468
2375,224263.335226
2376,328625.573065
2377,347790.300776
2378,148473.300672
2379,199062.270148
2380,147017.441026
2381,159213.43312
2382,201167.512998
2383,212543.856727
2384,252415.506632
2385,154916.406811
2386,137989.031088
2387,138481.384706
2388,97860.0355947
2389,139265.35956
2390,152191.144277
2391,137167.530323
2392,117729.96423
2393,168834.097225
2394,148398.112909
2395,199806.135102
2396,160960.183135
2397,208746.985807
2398,131707.543004
2399,86723.3052494
2400,80424.1369108
2401,106276.807631
2402,137834.440539
2403,130269.860299
2404,161683.356363
2405,159159.920396
2406,137380.922391
2407,120409.676693
2408,142894.943084
2409,147243.346615
2410,170301.501288
2411,124094.357887
2412,159636.376658
2413,133860.854763
2414,134865.185148
2415,127843.943688
2416,119517.838836
2417,132133.799081
2418,123854.97492
2419,124549.51847
2420,142471.65916
2421,149145.921513
2422,118887.032563
2423,130019.900844
2424,162237.896109
2425,238112.86752
2426,126516.883121
2427,125181.440439
2428,173607.549951
2429,122078.425161
2430,135547.906802
2431,137322.855209
2432,144293.45558
2433,148392.709524
2434,132176.192165
2435,157742.638441
2436,118707.081342
2437,116824.520349
2438,135804.930607
2439,131861.829941
2440,116457.961001
2441,108225.51068
2442,116745.63789
2443,140268.44161
2444,139335.568262
2445,95327.9992341
2446,138898.812005
2447,178070.532016
2448,139500.779132
2449,111320.633285
2450,126536.622923
2451,133293.543004
2452,192165.381021
2453,110359.075369
2454,146191.197879
2455,123562.563302
2456,126171.153416
2457,118283.041236
2458,144633.422015
2459,124595.243842
2460,134354.173213
2461,113040.102514
2462,135805.917266
2463,118882.460801
2464,173679.264142
2465,136668.03571
2466,116204.493311
2467,143816.61595
2468,101238.783881
2469,96758.8882021
2470,188670.854505
2471,194073.847777
2472,172711.792448
2473,103509.318144
2474,100741.714926
2475,212958.503382
2476,105583.207961
2477,122651.886397
2478,151138.815352
2479,111277.881857
2480,153758.616579
2481,137932.980568
2482,120854.167454
2483,129248.439131
2484,118084.187796
2485,125350.73449
2486,154753.773597
2487,213174.387089
2488,159773.545654
2489,160467.717884
2490,154854.215764
2491,100200.673403
2492,185748.09409
2493,162275.824766
2494,153711.963358
2495,113135.438816
2496,260704.855705
2497,153051.306358
2498,134124.246339
2499,108001.639686
2500,139623.725092
2501,125570.454016
2502,143600.993015
2503,102519.087467
2504,183875.72958
2505,245883.277797
2506,251036.321994
2507,278019.721167
2508,252478.261501
2509,222572.696559
2510,232353.867014
2511,193002.768836
2512,214790.734232
2513,241155.03488
2514,255944.481308
2515,141354.622063
2516,167088.761154
2517,135186.801377
2518,153504.622117
2519,252647.399191
2520,222876.64388
2521,203290.346615
2522,238726.255276
2523,136720.008443
2524,139031.516709
2525,133644.420386
2526,131625.349613
2527,140736.645462
2528,130427.35768
2529,134057.721441
2530,124801.996829
2531,272224.953848
2532,246090.930298
2533,206388.236066
2534,245646.040895
2535,312328.260202
2536,268141.229532
2537,242551.376778
2538,191989.359246
2539,197503.382306
2540,202025.360622
2541,197679.162768
2542,179178.237545
2543,146128.288782
2544,118440.612257
2545,133935.075103
2546,130093.305283
2547,134971.445816
2548,155537.875351
2549,147433.59574
2550,337576.796798
2551,150548.393983
2552,119091.971388
2553,84556.0368978
2554,103603.650231
2555,131892.114264
2556,117094.053714
2557,125876.887823
2558,140529.642663
2559,131238.526247
2560,158845.03165
2561,143660.2311
2562,138789.279848
2563,134612.919656
2564,170084.081705
2565,165791.73585
2566,185702.328063
2567,120430.561924
2568,184304.561635
2569,191709.076404
2570,128080.043538
2571,180177.903055
2572,145718.58697
2573,214734.327352
2574,318442.075176
2575,126615.803477
2576,129473.731073
2577,148788.826889
2578,107600.979499
2579,94050.3246348
2580,119230.541917
2581,123137.36742
2582,128801.650533
2583,288146.609599
2584,179058.15661
2585,206268.869043
2586,248449.995359
2587,195851.721274
2588,141903.548374
2589,148305.90922
2590,228810.321978
2591,233671.635988
2592,243821.36762
2593,292830.462639
2594,162792.678944
2595,202960.678837
2596,316353.985453
2597,210749.376274
2598,290101.67905
2599,309539.861029
2600,196215.460786
2601,157303.905849
2602,110253.098645
2603,119360.220558
2604,103300.033338
2605,109016.299181
2606,162349.302191
2607,196146.871791
2608,195203.018008
2609,159525.778445
2610,116454.461636
2611,138445.605687
2612,149437.772241
2613,134420.748604
2614,131191.008775
2615,148436.906927
2616,161280.296848
2617,187754.386299
2618,212049.485689
2619,212901.663435
2620,180073.412631
2621,180894.733434
2622,183273.856832
2623,294352.276395
2624,330545.54214
2625,320851.535667
2626,171912.927047
2627,160830.927205
2628,417636.069589
2629,420326.045266
2630,337416.950694
2631,428409.986253
2632,398152.240202
2633,326182.944346
2634,393342.223933
2635,162250.680684
2636,193490.354404
2637,203777.649155
2638,258657.022068
2639,190387.326886
2640,143404.551625
2641,118300.640096
2642,195392.538908
2643,112733.719346
2644,131968.990947
2645,114986.841865
2646,109785.778546
2647,111435.463232
2648,151104.230163
2649,148302.685622
2650,136085.058913
2651,153016.229019
2652,375556.623763
2653,253280.35403
2654,257693.01961
2655,388427.637299
2656,302620.502572
2657,332930.407052
2658,313682.026312
2659,290519.03983
2660,338783.430715
2661,328646.678797
2662,341197.292597
2663,288728.771116
2664,265833.664283
2665,299242.03839
2666,273754.77896
2667,203110.811718
2668,190842.55308
2669,193881.910778
2670,281616.674749
2671,190273.828845
2672,212608.749411
2673,226737.14431
2674,226172.666747
2675,193810.0611
2676,216587.096958
2677,196013.785212
2678,254210.645608
2679,265813.758721
2680,280425.472767
2681,394777.040122
2682,312287.876179
2683,471589.169248
2684,297609.938785
2685,324647.941957
2686,274726.703805
2687,297194.498615
2688,214014.886259
2689,209543.455526
2690,406550.315007
2691,196213.110505
2692,143259.936378
2693,206393.994753
2694,152767.998911
2695,200368.989053
2696,193105.685785
2697,181717.671898
2698,198336.73942
2699,185619.164561
2700,176006.834319
2701,159072.045323
2702,122557.860463
2703,132741.307255
2704,134779.230656
2705,127604.246752
2706,121806.691491
2707,120729.864062
2708,131745.618098
2709,108211.595081
2710,132973.056116
2711,346137.260914
2712,390052.617018
2713,196316.815912
2714,163336.190195
2715,166634.155474
2716,175006.537913
2717,203733.696767
2718,225880.65396
2719,158638.304173
2720,157609.207218
2721,131207.024396
2722,152400.692415
2723,153506.157312
2724,136493.773549
2725,133298.583611
2726,137224.852731
2727,182724.77946
2728,165754.349149
2729,141973.712329
2730,134966.992912
2731,135809.681396
2732,138346.909502
2733,153677.59938
2734,167547.83975
2735,142080.868158
2736,152563.475981
2737,123445.390223
2738,130832.216097
2739,172544.659121
2740,136161.771788
2741,151976.689207
2742,152741.211073
2743,150768.926097
2744,165533.599553
2745,145093.098432
2746,140110.859778
2747,162555.129597
2748,126218.44344
2749,146410.679854
2750,135154.072198
2751,137424.171072
2752,231339.15793
2753,142405.074158
2754,239550.422843
2755,125086.517406
2756,109985.81636
2757,91062.0768588
2758,109369.675827
2759,147293.437498
2760,133452.233748
2761,152912.792042
2762,145823.974923
2763,195513.708884
2764,172308.544076
2765,255985.120626
2766,132596.607959
2767,86457.2098399
2768,119564.147099
2769,137630.73529
2770,131520.482871
2771,121447.915323
2772,114277.671026
2773,165675.159962
2774,126123.604993
2775,124987.508007
2776,132303.86953
2777,128574.60706
2778,126284.559551
2779,141812.330177
2780,107050.996037
2781,103266.812095
2782,109317.74843
2783,99918.9864479
2784,116178.428826
2785,133337.889744
2786,87514.7735061
2787,117984.55124
2788,95177.9632952
2789,165537.301993
2790,97883.5687673
2791,121476.483951
2792,81367.2200638
2793,153412.996921
2794,114026.750987
2795,117454.081126
2796,110054.835995
2797,194785.14022
2798,105028.330593
2799,105044.753757
2800,106457.358029
2801,110722.975876
2802,141822.182164
2803,162998.911766
2804,154462.355405
2805,115910.808885
2806,107019.462664
2807,151079.450668
2808,148552.374068
2809,131786.527235
2810,130858.687783
2811,154247.40847
2812,138950.608438
2813,174072.99152
2814,164354.251439
2815,119336.734475
2816,236885.715779
2817,175108.501293
2818,126789.283614
2819,207021.381089
2820,149171.527381
2821,131684.171172
2822,201251.52382
2823,292643.844711
2824,174701.485652
2825,162165.711217
2826,137027.617178
2827,138565.945792
2828,268409.203302
2829,174000.998877
2830,238134.444582
2831,196214.131178
2832,277062.63353
2833,280845.569013
2834,222230.992702
2835,239001.440905
2836,200747.473048
2837,163277.517478
2838,153115.991452
2839,210971.37139
2840,180557.921598
2841,211565.833866
2842,243730.256443
2843,141153.009887
2844,137024.373866
2845,124822.858514
2846,212372.36685
2847,197458.351799
2848,221240.881021
2849,220274.020917
2850,281409.126858
2851,252159.551799
2852,226855.763615
2853,257940.300403
2854,165492.404429
2855,207077.996447
2856,210959.553163
2857,197124.659025
2858,202980.894298
2859,127730.306577
2860,133210.252365
2861,155994.679879
2862,218945.360367
2863,132242.057205
2864,270062.738634
2865,143950.286969
2866,172007.445288
2867,118615.826861
2868,109713.217389
2869,122253.123734
2870,157752.964313
2871,111622.890718
2872,88384.2594691
2873,118442.000794
2874,122776.995921
2875,113128.298689
2876,161053.836622
2877,144554.065307
2878,158411.286126
2879,148764.123072
2880,105803.999084
2881,142832.823062
2882,186346.48628
2883,179438.534537
2884,213986.082325
2885,180910.414129
2886,209310.541997
2887,105234.637111
2888,127405.747676
2889,91442.2865609
2890,96073.3143418
2891,139776.097037
2892,87522.1991723
2893,99329.7695878
2894,87459.3978379
2895,332811.340716
2896,308797.892763
2897,195400.590026
2898,146871.448042
2899,217385.849523
2900,147106.946135
2901,204203.392388
2902,194665.11821
2903,342985.347304
2904,333281.080883
2905,120897.635147
2906,179945.87785
2907,136290.514118
2908,134821.494374
2909,147720.280303
2910,98789.5154144
2911,109688.286326
2912,157286.006237
2913,102009.701061
2914,100071.153532
2915,99936.5893456
2916,101849.438593
2917,153837.819694
2918,122271.566877
2919,218070.892514
