Id,SalePrice
1876,180921.19589
1877,180921.19589
1878,180921.19589
1879,180921.19589
1880,180921.19589
1881,180921.19589
1882,180921.19589
1883,180921.19589
1884,180921.19589
1885,180921.19589
1886,180921.19589
1887,180921.19589
1888,180921.19589
1889,180921.19589
1890,180921.19589
1891,180921.19589
1892,180921.19589
1893,180921.19589
1894,180921.19589
1895,180921.19589
1896,180921.19589
1897,180921.19589
1898,180921.19589
1899,180921.19589
1900,180921.19589
1901,180921.19589
1902,180921.19589
1903,180921.19589
1904,180921.19589
1905,180921.19589
1906,180921.19589
1907,180921.19589
1908,180921.19589
1909,180921.19589
1910,180921.19589
1911,180921.19589
1912,180921.19589
1913,180921.19589
1914,180921.19589
1915,180921.19589
1916,180921.19589
1917,180921.19589
1918,180921.19589
1919,180921.19589
1920,180921.19589
1921,180921.19589
1922,180921.19589
1923,180921.19589
1924,180921.19589
1925,180921.19589
1926,180921.19589
1927,180921.19589
1928,180921.19589
1929,180921.19589
1930,180921.19589
1931,180921.19589
1932,180921.19589
1933,180921.19589
1934,180921.19589
1935,180921.19589
1936,180921.19589
1937,180921.19589
1938,180921.19589
1939,180921.19589
1940,180921.19589
1941,180921.19589
1942,180921.19589
1943,180921.19589
1944,180921.19589
1945,180921.19589
1946,180921.19589
1947,180921.19589
1948,180921.19589
1949,180921.19589
1950,180921.19589
1951,180921.19589
1952,180921.19589
1953,180921.19589
1954,180921.19589
1955,180921.19589
1956,180921.19589
1957,180921.19589
1958,180921.19589
1959,180921.19589
1960,180921.19589
1961,180921.19589
1962,180921.19589
1963,180921.19589
1964,180921.19589
1965,180921.19589
1966,180921.19589
1967,180921.19589
1968,180921.19589
1969,180921.19589
1970,180921.19589
1971,180921.19589
1972,180921.19589
1973,180921.19589
1974,180921.19589
1975,180921.19589
1976,180921.19589
1977,180921.19589
1978,180921.19589
1979,180921.19589
1980,180921.19589
1981,180921.19589
1982,180921.19589
1983,180921.19589
1984,180921.19589
1985,180921.19589
1986,180921.19589
1987,180921.19589
1988,180921.19589
1989,180921.19589
1990,180921.19589
1991,180921.19589
1992,180921.19589
1993,180921.19589
1994,180921.19589
1995,180921.19589
1996,180921.19589
1997,180921.19589
1998,180921.19589
1999,180921.19589
2000,180921.19589
2001,180921.19589
2002,180921.19589
2003,180921.19589
2004,180921.19589
2005,180921.19589
2006,180921.19589
2007,180921.19589
2008,180921.19589
2009,180921.19589
2010,180921.19589
2011,180921.19589
2012,180921.19589
2013,180921.19589
2014,180921.19589
2015,180921.19589
2016,180921.19589
2017,180921.19589
2018,180921.19589
2019,180921.19589
2020,180921.19589
2021,180921.19589
2022,180921.19589
2023,180921.19589
2024,180921.19589
2025,180921.19589
2026,180921.19589
2027,180921.19589
2028,180921.19589
2029,180921.19589
2030,180921.19589
2031,180921.19589
2032,180921.19589
2033,180921.19589
2034,180921.19589
2035,180921.19589
2036,180921.19589
2037,180921.19589
2038,180921.19589
2039,180921.19589
2040,180921.19589
2041,180921.19589
2042,180921.19589
2043,180921.19589
2044,180921.19589
2045,180921.19589
2046,180921.19589
2047,180921.19589
2048,180921.19589
2049,180921.19589
2050,180921.19589
2051,180921.19589
2052,180921.19589
2053,180921.19589
2054,180921.19589
2055,180921.19589
2056,180921.19589
2057,180921.19589
2058,180921.19589
2059,180921.19589
2060,180921.19589
2061,180921.19589
2062,180921.19589
2063,180921.19589
2064,180921.19589
2065,180921.19589
2066,180921.19589
2067,180921.19589
2068,180921.19589
2069,180921.19589
2070,180921.19589
2071,180921.19589
2072,180921.19589
2073,180921.19589
2074,180921.19589
2075,180921.19589
2076,180921.19589
2077,180921.19589
2078,180921.19589
2079,180921.19589
2080,180921.19589
2081,180921.19589
2082,180921.19589
2083,180921.19589
2084,180921.19589
2085,180921.19589
2086,180921.19589
2087,180921.19589
2088,180921.19589
2089,180921.19589
2090,180921.19589
2091,180921.19589
2092,180921.19589
2093,180921.19589
2094,180921.19589
2095,180921.19589
2096,180921.19589
2097,180921.19589
2098,180921.19589
2099,180921.19589
2100,180921.19589
2101,180921.19589
2102,180921.19589
2103,180921.19589
2104,180921.19589
2105,180921.19589
2106,180921.19589
2107,180921.19589
2108,180921.19589
2109,180921.19589
2110,180921.19589
2111,180921.19589
2112,180921.19589
2113,180921.19589
2114,180921.19589
2115,180921.19589
2116,180921.19589
2117,180921.19589
2118,180921.19589
2119,180921.19589
2120,180921.19589
2121,180921.19589
2122,180921.19589
2123,180921.19589
2124,180921.19589
2125,180921.19589
2126,180921.19589
2127,180921.19589
2128,180921.19589
2129,180921.19589
2130,180921.19589
2131,180921.19589
2132,180921.19589
2133,180921.19589
2134,180921.19589
2135,180921.19589
2136,180921.19589
2137,180921.19589
2138,180921.19589
2139,180921.19589
2140,180921.19589
2141,180921.19589
2142,180921.19589
2143,180921.19589
2144,180921.19589
2145,180921.19589
2146,180921.19589
2147,180921.19589
2148,180921.19589
2149,180921.19589
2150,180921.19589
2151,180921.19589
2152,180921.19589
2153,180921.19589
2154,180921.19589
2155,180921.19589
2156,180921.19589
2157,180921.19589
2158,180921.19589
2159,180921.19589
2160,180921.19589
2161,180921.19589
2162,180921.19589
2163,180921.19589
2164,180921.19589
2165,180921.19589
2166,180921.19589
2167,180921.19589
2168,180921.19589
2169,180921.19589
2170,180921.19589
2171,180921.19589
2172,180921.19589
2173,180921.19589
2174,180921.19589
2175,180921.19589
2176,180921.19589
2177,180921.19589
2178,180921.19589
2179,180921.19589
2180,180921.19589
2181,180921.19589
2182,180921.19589
2183,180921.19589
2184,180921.19589
2185,180921.19589
2186,180921.19589
2187,180921.19589
2188,180921.19589
2189,180921.19589
2190,180921.19589
2191,180921.19589
2192,180921.19589
2193,180921.19589
2194,180921.19589
2195,180921.19589
2196,180921.19589
2197,180921.19589
2198,180921.19589
2199,180921.19589
2200,180921.19589
2201,180921.19589
2202,180921.19589
2203,180921.19589
2204,180921.19589
2205,180921.19589
2206,180921.19589
2207,180921.19589
2208,180921.19589
2209,180921.19589
2210,180921.19589
2211,180921.19589
2212,180921.19589
2213,180921.19589
2214,180921.19589
2215,180921.19589
2216,180921.19589
2217,180921.19589
2218,180921.19589
2219,180921.19589
2220,180921.19589
2221,180921.19589
2222,180921.19589
2223,180921.19589
2224,180921.19589
2225,180921.19589
2226,180921.19589
2227,180921.19589
2228,180921.19589
2229,180921.19589
2230,180921.19589
2231,180921.19589
2232,180921.19589
2233,180921.19589
2234,180921.19589
2235,180921.19589
2236,180921.19589
2237,180921.19589
2238,180921.19589
2239,180921.19589
2240,180921.19589
2241,180921.19589
2242,180921.19589
2243,180921.19589
2244,180921.19589
2245,180921.19589
2246,180921.19589
2247,180921.19589
2248,180921.19589
2249,180921.19589
2250,180921.19589
2251,180921.19589
2252,180921.19589
2253,180921.19589
2254,180921.19589
2255,180921.19589
2256,180921.19589
2257,180921.19589
2258,180921.19589
2259,180921.19589
2260,180921.19589
2261,180921.19589
2262,180921.19589
2263,180921.19589
2264,180921.19589
2265,180921.19589
2266,180921.19589
2267,180921.19589
2268,180921.19589
2269,180921.19589
2270,180921.19589
2271,180921.19589
2272,180921.19589
2273,180921.19589
2274,180921.19589
2275,180921.19589
2276,180921.19589
2277,180921.19589
2278,180921.19589
2279,180921.19589
2280,180921.19589
2281,180921.19589
2282,180921.19589
2283,180921.19589
2284,180921.19589
2285,180921.19589
2286,180921.19589
2287,180921.19589
2288,180921.19589
2289,180921.19589
2290,180921.19589
2291,180921.19589
2292,180921.19589
2293,180921.19589
2294,180921.19589
2295,180921.19589
2296,180921.19589
2297,180921.19589
2298,180921.19589
2299,180921.19589
2300,180921.19589
2301,180921.19589
2302,180921.19589
2303,180921.19589
2304,180921.19589
2305,180921.19589
2306,180921.19589
2307,180921.19589
2308,180921.19589
2309,180921.19589
2310,180921.19589
2311,180921.19589
2312,180921.19589
2313,180921.19589
2314,180921.19589
2315,180921.19589
2316,180921.19589
2317,180921.19589
2318,180921.19589
2319,180921.19589
2320,180921.19589
2321,180921.19589
2322,180921.19589
2323,180921.19589
2324,180921.19589
2325,180921.19589
2326,180921.19589
2327,180921.19589
2328,180921.19589
2329,180921.19589
2330,180921.19589
2331,180921.19589
2332,180921.19589
2333,180921.19589
2334,180921.19589
2335,180921.19589
2336,180921.19589
2337,180921.19589
2338,180921.19589
2339,180921.19589
2340,180921.19589
2341,180921.19589
2342,180921.19589
2343,180921.19589
2344,180921.19589
2345,180921.19589
2346,180921.19589
2347,180921.19589
2348,180921.19589
2349,180921.19589
2350,180921.19589
2351,180921.19589
2352,180921.19589
2353,180921.19589
2354,180921.19589
2355,180921.19589
2356,180921.19589
2357,180921.19589
2358,180921.19589
2359,180921.19589
2360,180921.19589
2361,180921.19589
2362,180921.19589
2363,180921.19589
2364,180921.19589
2365,180921.19589
2366,180921.19589
2367,180921.19589
2368,180921.19589
2369,180921.19589
2370,180921.19589
2371,180921.19589
2372,180921.19589
2373,180921.19589
2374,180921.19589
2375,180921.19589
2376,180921.19589
2377,180921.19589
2378,180921.19589
2379,180921.19589
2380,180921.19589
2381,180921.19589
2382,180921.19589
2383,180921.19589
2384,180921.19589
2385,180921.19589
2386,180921.19589
2387,180921.19589
2388,180921.19589
2389,180921.19589
2390,180921.19589
2391,180921.19589
2392,180921.19589
2393,180921.19589
2394,180921.19589
2395,180921.19589
2396,180921.19589
2397,180921.19589
2398,180921.19589
2399,180921.19589
2400,180921.19589
2401,180921.19589
2402,180921.19589
2403,180921.19589
2404,180921.19589
2405,180921.19589
2406,180921.19589
2407,180921.19589
2408,180921.19589
2409,180921.19589
2410,180921.19589
2411,180921.19589
2412,180921.19589
2413,180921.19589
2414,180921.19589
2415,180921.19589
2416,180921.19589
2417,180921.19589
2418,180921.19589
2419,180921.19589
2420,180921.19589
2421,180921.19589
2422,180921.19589
2423,180921.19589
2424,180921.19589
2425,180921.19589
2426,180921.19589
2427,180921.19589
2428,180921.19589
2429,180921.19589
2430,180921.19589
2431,180921.19589
2432,180921.19589
2433,180921.19589
2434,180921.19589
2435,180921.19589
2436,180921.19589
2437,180921.19589
2438,180921.19589
2439,180921.19589
2440,180921.19589
2441,180921.19589
2442,180921.19589
2443,180921.19589
2444,180921.19589
2445,180921.19589
2446,180921.19589
2447,180921.19589
2448,180921.19589
2449,180921.19589
2450,180921.19589
2451,180921.19589
2452,180921.19589
2453,180921.19589
2454,180921.19589
2455,180921.19589
2456,180921.19589
2457,180921.19589
2458,180921.19589
2459,180921.19589
2460,180921.19589
2461,180921.19589
2462,180921.19589
2463,180921.19589
2464,180921.19589
2465,180921.19589
2466,180921.19589
2467,180921.19589
2468,180921.19589
2469,180921.19589
2470,180921.19589
2471,180921.19589
2472,180921.19589
2473,180921.19589
2474,180921.19589
2475,180921.19589
2476,180921.19589
2477,180921.19589
2478,180921.19589
2479,180921.19589
2480,180921.19589
2481,180921.19589
2482,180921.19589
2483,180921.19589
2484,180921.19589
2485,180921.19589
2486,180921.19589
2487,180921.19589
2488,180921.19589
2489,180921.19589
2490,180921.19589
2491,180921.19589
2492,180921.19589
2493,180921.19589
2494,180921.19589
2495,180921.19589
2496,180921.19589
2497,180921.19589
2498,180921.19589
2499,180921.19589
2500,180921.19589
2501,180921.19589
2502,180921.19589
2503,180921.19589
2504,180921.19589
2505,180921.19589
2506,180921.19589
2507,180921.19589
2508,180921.19589
2509,180921.19589
2510,180921.19589
2511,180921.19589
2512,180921.19589
2513,180921.19589
2514,180921.19589
2515,180921.19589
2516,180921.19589
2517,180921.19589
2518,180921.19589
2519,180921.19589
2520,180921.19589
2521,180921.19589
2522,180921.19589
2523,180921.19589
2524,180921.19589
2525,180921.19589
2526,180921.19589
2527,180921.19589
2528,180921.19589
2529,180921.19589
2530,180921.19589
2531,180921.19589
2532,180921.19589
2533,180921.19589
2534,180921.19589
2535,180921.19589
2536,180921.19589
2537,180921.19589
2538,180921.19589
2539,180921.19589
2540,180921.19589
2541,180921.19589
2542,180921.19589
2543,180921.19589
2544,180921.19589
2545,180921.19589
2546,180921.19589
2547,180921.19589
2548,180921.19589
2549,180921.19589
2550,180921.19589
2551,180921.19589
2552,180921.19589
2553,180921.19589
2554,180921.19589
2555,180921.19589
2556,180921.19589
2557,180921.19589
2558,180921.19589
2559,180921.19589
2560,180921.19589
2561,180921.19589
2562,180921.19589
2563,180921.19589
2564,180921.19589
2565,180921.19589
2566,180921.19589
2567,180921.19589
2568,180921.19589
2569,180921.19589
2570,180921.19589
2571,180921.19589
2572,180921.19589
2573,180921.19589
2574,180921.19589
2575,180921.19589
2576,180921.19589
2577,180921.19589
2578,180921.19589
2579,180921.19589
2580,180921.19589
2581,180921.19589
2582,180921.19589
2583,180921.19589
2584,180921.19589
2585,180921.19589
2586,180921.19589
2587,180921.19589
2588,180921.19589
2589,180921.19589
2590,180921.19589
2591,180921.19589
2592,180921.19589
2593,180921.19589
2594,180921.19589
2595,180921.19589
2596,180921.19589
2597,180921.19589
2598,180921.19589
2599,180921.19589
2600,180921.19589
2601,180921.19589
2602,180921.19589
2603,180921.19589
2604,180921.19589
2605,180921.19589
2606,180921.19589
2607,180921.19589
2608,180921.19589
2609,180921.19589
2610,180921.19589
2611,180921.19589
2612,180921.19589
2613,180921.19589
2614,180921.19589
2615,180921.19589
2616,180921.19589
2617,180921.19589
2618,180921.19589
2619,180921.19589
2620,180921.19589
2621,180921.19589
2622,180921.19589
2623,180921.19589
2624,180921.19589
2625,180921.19589
2626,180921.19589
2627,180921.19589
2628,180921.19589
2629,180921.19589
2630,180921.19589
2631,180921.19589
2632,180921.19589
2633,180921.19589
2634,180921.19589
2635,180921.19589
2636,180921.19589
2637,180921.19589
2638,180921.19589
2639,180921.19589
2640,180921.19589
2641,180921.19589
2642,180921.19589
2643,180921.19589
2644,180921.19589
2645,180921.19589
2646,180921.19589
2647,180921.19589
2648,180921.19589
2649,180921.19589
2650,180921.19589
2651,180921.19589
2652,180921.19589
2653,180921.19589
2654,180921.19589
2655,180921.19589
2656,180921.19589
2657,180921.19589
2658,180921.19589
2659,180921.19589
2660,180921.19589
2661,180921.19589
2662,180921.19589
2663,180921.19589
2664,180921.19589
2665,180921.19589
2666,180921.19589
2667,180921.19589
2668,180921.19589
2669,180921.19589
2670,180921.19589
2671,180921.19589
2672,180921.19589
2673,180921.19589
2674,180921.19589
2675,180921.19589
2676,180921.19589
2677,180921.19589
2678,180921.19589
2679,180921.19589
2680,180921.19589
2681,180921.19589
2682,180921.19589
2683,180921.19589
2684,180921.19589
2685,180921.19589
2686,180921.19589
2687,180921.19589
2688,180921.19589
2689,180921.19589
2690,180921.19589
2691,180921.19589
2692,180921.19589
2693,180921.19589
2694,180921.19589
2695,180921.19589
2696,180921.19589
2697,180921.19589
2698,180921.19589
2699,180921.19589
2700,180921.19589
2701,180921.19589
2702,180921.19589
2703,180921.19589
2704,180921.19589
2705,180921.19589
2706,180921.19589
2707,180921.19589
2708,180921.19589
2709,180921.19589
2710,180921.19589
2711,180921.19589
2712,180921.19589
2713,180921.19589
2714,180921.19589
2715,180921.19589
2716,180921.19589
2717,180921.19589
2718,180921.19589
2719,180921.19589
2720,180921.19589
2721,180921.19589
2722,180921.19589
2723,180921.19589
2724,180921.19589
2725,180921.19589
2726,180921.19589
2727,180921.19589
2728,180921.19589
2729,180921.19589
2730,180921.19589
2731,180921.19589
2732,180921.19589
2733,180921.19589
2734,180921.19589
2735,180921.19589
2736,180921.19589
2737,180921.19589
2738,180921.19589
2739,180921.19589
2740,180921.19589
2741,180921.19589
2742,180921.19589
2743,180921.19589
2744,180921.19589
2745,180921.19589
2746,180921.19589
2747,180921.19589
2748,180921.19589
2749,180921.19589
2750,180921.19589
2751,180921.19589
2752,180921.19589
2753,180921.19589
2754,180921.19589
2755,180921.19589
2756,180921.19589
2757,180921.19589
2758,180921.19589
2759,180921.19589
2760,180921.19589
2761,180921.19589
2762,180921.19589
2763,180921.19589
2764,180921.19589
2765,180921.19589
2766,180921.19589
2767,180921.19589
2768,180921.19589
2769,180921.19589
2770,180921.19589
2771,180921.19589
2772,180921.19589
2773,180921.19589
2774,180921.19589
2775,180921.19589
2776,180921.19589
2777,180921.19589
2778,180921.19589
2779,180921.19589
2780,180921.19589
2781,180921.19589
2782,180921.19589
2783,180921.19589
2784,180921.19589
2785,180921.19589
2786,180921.19589
2787,180921.19589
2788,180921.19589
2789,180921.19589
2790,180921.19589
2791,180921.19589
2792,180921.19589
2793,180921.19589
2794,180921.19589
2795,180921.19589
2796,180921.19589
2797,180921.19589
2798,180921.19589
2799,180921.19589
2800,180921.19589
2801,180921.19589
2802,180921.19589
2803,180921.19589
2804,180921.19589
2805,180921.19589
2806,180921.19589
2807,180921.19589
2808,180921.19589
2809,180921.19589
2810,180921.19589
2811,180921.19589
2812,180921.19589
2813,180921.19589
2814,180921.19589
2815,180921.19589
2816,180921.19589
2817,180921.19589
2818,180921.19589
2819,180921.19589
2820,180921.19589
2821,180921.19589
2822,180921.19589
2823,180921.19589
2824,180921.19589
2825,180921.19589
2826,180921.19589
2827,180921.19589
2828,180921.19589
2829,180921.19589
2830,180921.19589
2831,180921.19589
2832,180921.19589
2833,180921.19589
2834,180921.19589
2835,180921.19589
2836,180921.19589
2837,180921.19589
2838,180921.19589
2839,180921.19589
2840,180921.19589
2841,180921.19589
2842,180921.19589
2843,180921.19589
2844,180921.19589
2845,180921.19589
2846,180921.19589
2847,180921.19589
2848,180921.19589
2849,180921.19589
2850,180921.19589
2851,180921.19589
2852,180921.19589
2853,180921.19589
2854,180921.19589
2855,180921.19589
2856,180921.19589
2857,180921.19589
2858,180921.19589
2859,180921.19589
2860,180921.19589
2861,180921.19589
2862,180921.19589
2863,180921.19589
2864,180921.19589
2865,180921.19589
2866,180921.19589
2867,180921.19589
2868,180921.19589
2869,180921.19589
2870,180921.19589
2871,180921.19589
2872,180921.19589
2873,180921.19589
2874,180921.19589
2875,180921.19589
2876,180921.19589
2877,180921.19589
2878,180921.19589
2879,180921.19589
2880,180921.19589
2881,180921.19589
2882,180921.19589
2883,180921.19589
2884,180921.19589
2885,180921.19589
2886,180921.19589
2887,180921.19589
2888,180921.19589
2889,180921.19589
2890,180921.19589
2891,180921.19589
2892,180921.19589
2893,180921.19589
2894,180921.19589
2895,180921.19589
2896,180921.19589
2897,180921.19589
2898,180921.19589
2899,180921.19589
2900,180921.19589
2901,180921.19589
2902,180921.19589
2903,180921.19589
2904,180921.19589
2905,180921.19589
2906,180921.19589
2907,180921.19589
2908,180921.19589
2909,180921.19589
2910,180921.19589
2911,180921.19589
2912,180921.19589
2913,180921.19589
2914,180921.19589
2915,180921.19589
2916,180921.19589
2917,180921.19589
2918,180921.19589
2919,180921.19589
